model_number,star_age,star_mass,log_L,log_R,log_Teff,log_center_Rho,log_center_P,center_h1,center_he3,center_he4,star_mdot
1011,12291937756.050217,0.9982840574192982,1.5042858666359873,0.9685391335399341,3.6534313181153424,5.264346830554064,21.277349184544594,1.379842427076954e-40,0.0,0.9800605349837833,-1.185557800252147e-11
1012,12292090338.409365,0.9982822413384377,1.5051950687905487,0.9690875989904796,3.6533843859287107,5.264726393777954,21.277951088137574,0.0,0.0,0.9800605347775331,-1.1902298998583845e-11
1013,12292241333.639326,0.9982804381025518,1.5061821669440763,0.9696879589717552,3.6533309804764547,5.2651005142682825,21.278544249370047,0.0,0.0,0.9800605345731854,-1.1942336761909139e-11
1014,12292390956.914509,0.998278644704419,1.5072902780949164,0.9703633380316605,3.6532703187342124,5.26547105056856,21.279131674598794,0.0,0.0,0.9800605343704486,-1.1986090605632146e-11
1015,12292570504.844727,0.9982764837668013,1.5087831849075575,0.9712743853438898,3.653188021781258,5.265911278014973,21.279829327754374,0.0,0.0,0.9800605341268848,-1.2035435970025614e-11
1016,12292785962.360989,0.9982738762424673,1.5109766943737521,0.9726154671495745,3.653065858244964,5.266427456804502,21.280646719258275,0.0,0.0,0.9800605338342017,-1.210226674500681e-11
1017,12292964092.419685,0.9982717028424928,1.5122441639589455,0.9733833817128097,3.6529987683596445,5.266867985924531,21.28134487959138,0.0,0.0,0.9800605335918184,-1.2201197205926925e-11
1018,12293125215.287415,0.9982697277112476,1.513301359903318,0.9740221593068039,3.652943678548741,5.267269219680701,21.28198083623465,5.019392066366528e-39,0.0,0.9800605333722731,-1.2258540784060807e-11
1019,12293278642.480005,0.9982678395549236,1.514354121764862,0.9746582431941314,3.652888827070463,5.267652337661556,21.282588081590227,0.0,0.0,0.9800605331629489,-1.2306529840563284e-11
1020,12293428085.685633,0.9982659932584036,1.5152706355794217,0.9752098762318665,3.6528421390052355,5.268029503208934,21.283186027245183,0.0,0.0,0.9800605329588179,-1.2354502917611316e-11
1021,12293574982.287323,0.9982641722750518,1.516253422391995,0.9758023724818666,3.6527915875833785,5.268398651778315,21.283771155394213,0.0,0.0,0.9800605327579278,-1.2396361323460206e-11
1022,12293720935.182125,0.9982623564123226,1.5173189034325278,0.9764456115818241,3.652736338293533,5.268763903868997,21.284350003126487,0.0,0.0,0.9800605325580992,-1.244143003563577e-11
1023,12293866386.932032,0.9982605396472903,1.5180448287920745,0.9772905753827902,3.6524953377329363,5.269129362132314,21.284929205460873,0.0,0.0,0.9800605323587309,-1.2490499656773413e-11
1024,12294011066.83564,0.9982587259713072,1.5191286536583648,0.9779308989812882,3.6524461321502604,5.2694934374907225,21.285506205098535,0.0,0.0,0.9800605321601912,-1.2535783739843558e-11
1025,12294155352.80587,0.9982569100353298,1.52030217084659,0.9786266200763047,3.6523916508998084,5.269854553663371,21.28607839363447,0.0,1.5037741946399917e-43,0.9800605319619655,-1.258567256766345e-11
1026,12294299030.756262,0.9982550939486161,1.521349334531092,0.9792468551640625,3.652343324277055,5.270217833356965,21.28665413980012,0.0,0.0,0.9800605317643557,-1.2639982048172275e-11
1027,12294441873.220776,0.9982532814738011,1.5223843521202391,0.9798610974374431,3.6522949575376518,5.27057778549791,21.287224526199676,0.0,0.0,0.9800605315676763,-1.2688627442217308e-11
1028,12294613284.178192,0.9982510982247749,1.5239822827564686,0.9808154499898896,3.6522172639204857,5.271002339346154,21.28789691007208,0.0,0.0,0.9800605313314021,-1.27369280171198e-11
1029,12294818977.327091,0.9982484628780985,1.5260893275942204,0.9820786616141974,3.65211241931777,5.271504873128322,21.28869241752158,0.0,0.0,0.9800605310475065,-1.281202942485851e-11
1030,12294989047.102297,0.9982462669583317,1.5273904263270066,0.9828531954541971,3.652050427080966,5.271929876039008,21.28936558326334,0.0,9.026504701149909e-45,0.980060530812403,-1.2911875517776146e-11
1031,12295142662.184416,0.998244273992855,1.5283683267922905,0.9834391824289381,3.652001908709917,5.272319882884139,21.289983557536612,0.0,0.0,0.9800605305997725,-1.2973761751147611e-11
1032,12295287900.51051,0.9982423829041194,1.5292862105687293,0.9839895805499828,3.651956180593504,5.272690561707069,21.29057096148842,0.0,0.0,0.9800605303984988,-1.3020590270590004e-11
1033,12295429003.69254,0.9982405394319515,1.530254112814742,0.9845714728893874,3.651907209985305,5.273050618877875,21.291141502846006,0.0,0.0,0.9800605302027356,-1.3064710102482071e-11
1034,12295568582.208376,0.9982387093566911,1.5311340187816447,0.9850993069392129,3.6518632694521176,5.273410330991244,21.2917116271728,5.943004689812096e-42,0.0,0.9800605300088778,-1.3111439461517622e-11
1035,12295707301.005003,0.9982368846451329,1.5321818594681296,0.9857307993673479,3.6518094834096715,5.273763949099297,21.292271897963573,0.0,0.0,0.9800605298160029,-1.315403249162587e-11
1036,12295845220.633785,0.9982350634137858,1.5331859568488626,0.9863351784694694,3.651758318203794,5.274117054267745,21.292831398611238,0.0,0.0,0.9800605296240322,-1.3205019207351596e-11
1037,12295982527.157564,0.9982332435475052,1.534218511076978,0.9869570178037216,3.651705537093697,5.274467701148947,21.293386940881888,0.0,0.0,0.9800605294327106,-1.325404088938212e-11
1038,12296147294.986101,0.9982310513690279,1.5356745093245658,0.9878363933846287,3.6516298488651406,5.274884498330997,21.294047078704317,0.0,0.0,0.9800605292028874,-1.3304651138580785e-11
1039,12296345016.380344,0.9982284065650877,1.5376345474597855,0.9892896553754489,3.6513932274035352,5.275376257523438,21.294825521936918,0.0,0.0,0.9800605289267548,-1.3376417611174775e-11
1040,12296508625.707474,0.9982262007844089,1.5389776106322626,0.9900866682459826,3.6513304867613874,5.275792030834753,21.29548405113569,0.0,7.847134100987427e-43,0.980060528697922,-1.3481998353002063e-11
1041,12296656566.05421,0.9982241963957457,1.539940114889859,0.9906552319781843,3.651286830959686,5.276173389118629,21.296088287002256,5.252680263602132e-42,0.0,0.9800605284907692,-1.354862758777288e-11
1042,12296797254.508646,0.9982222835246531,1.5409292167277184,0.9912410766358624,3.651241184090311,5.276535668876601,21.29666225513383,0.0,0.0,0.9800605282935225,-1.359650370862252e-11
1043,12296934350.83696,0.9982204127182487,1.5416324294662314,0.9916554550544019,3.65120979806567,5.276894648067718,21.29723123626458,0.0,0.0,0.9800605281011066,-1.3645926388876394e-11
1044,12297069609.946644,0.9982185622230878,1.5426136849545418,0.9922379913414675,3.6511638437942144,5.277245671247439,21.29778745152243,0.0,0.0,0.9800605279110671,-1.368111297791513e-11
1045,12297203898.57737,0.9982167183744288,1.5434885945293746,0.9927572529616769,3.6511229403778183,5.277596726415999,21.29834381093991,0.0,0.0,0.9800605277221992,-1.3730489683226993e-11
1046,12297337583.816872,0.9982148769052344,1.5444855586781294,0.9933517518117002,3.6510749319899953,5.277944501924306,21.298894880878496,2.329588873555777e-40,0.0,0.9800605275339894,-1.3774663539525296e-11
1047,12297470635.576347,0.9982130374302515,1.545569624085883,0.9939990554053653,3.651022296545101,5.278289192055918,21.29944098172755,2.03365802315313e-40,0.0,0.9800605273464711,-1.3825258607713694e-11
1048,12297602761.776112,0.9982112034511734,1.5466514481365201,0.9945755235635572,3.651004518478665,5.278631774707532,21.299983739836097,0.0,0.0,0.980060527160069,-1.3880510310027014e-11
